50 , 0.1 , 1 , 2 , 10
50 , 0.1 , 1 , 2 , 15
50 , 0.1 , 1 , 2 , 20
50 , 0.1 , 1 , 2 , 25
50 , 0.1 , 1 , 2 , 30
50 , 0.1 , 1 , 2 , 35
50 , 0.1 , 1 , 2 , 40
50 , 0.1 , 1 , 2 , 45
50 , 0.1 , 1 , 2 , 50
50 , 0.1 , 1 , 4 , 10
50 , 0.1 , 1 , 4 , 15
50 , 0.1 , 1 , 4 , 20
50 , 0.1 , 1 , 4 , 25
50 , 0.1 , 1 , 4 , 30
50 , 0.1 , 1 , 4 , 35
50 , 0.1 , 1 , 4 , 40
50 , 0.1 , 1 , 4 , 45
50 , 0.1 , 1 , 4 , 50
50 , 0.1 , 1 , 6 , 10
50 , 0.1 , 1 , 6 , 15
50 , 0.1 , 1 , 6 , 20
50 , 0.1 , 1 , 6 , 25
50 , 0.1 , 1 , 6 , 30
50 , 0.1 , 1 , 6 , 35
50 , 0.1 , 1 , 6 , 40
50 , 0.1 , 1 , 6 , 45
50 , 0.1 , 1 , 6 , 50
50 , 0.1 , 1 , 8 , 10
50 , 0.1 , 1 , 8 , 15
50 , 0.1 , 1 , 8 , 20
50 , 0.1 , 1 , 8 , 25
50 , 0.1 , 1 , 8 , 30
50 , 0.1 , 1 , 8 , 35
50 , 0.1 , 1 , 8 , 40
50 , 0.1 , 1 , 8 , 45
50 , 0.1 , 1 , 8 , 50
50 , 0.1 , 1 , 10 , 10
50 , 0.1 , 1 , 10 , 15
50 , 0.1 , 1 , 10 , 20
50 , 0.1 , 1 , 10 , 25
50 , 0.1 , 1 , 10 , 30
50 , 0.1 , 1 , 10 , 35
50 , 0.1 , 1 , 10 , 40
50 , 0.1 , 1 , 10 , 45
50 , 0.1 , 1 , 10 , 50
50 , 0.1 , 1 , 12 , 10
50 , 0.1 , 1 , 12 , 15
50 , 0.1 , 1 , 12 , 20
50 , 0.1 , 1 , 12 , 25
50 , 0.1 , 1 , 12 , 30
50 , 0.1 , 1 , 12 , 35
50 , 0.1 , 1 , 12 , 40
50 , 0.1 , 1 , 12 , 45
50 , 0.1 , 1 , 12 , 50
50 , 0.1 , 1 , 14 , 10
50 , 0.1 , 1 , 14 , 15
50 , 0.1 , 1 , 14 , 20
50 , 0.1 , 1 , 14 , 25
50 , 0.1 , 1 , 14 , 30
50 , 0.1 , 1 , 14 , 35
50 , 0.1 , 1 , 14 , 40
50 , 0.1 , 1 , 14 , 45
50 , 0.1 , 1 , 14 , 50
50 , 0.1 , 1 , 16 , 10
50 , 0.1 , 1 , 16 , 15
50 , 0.1 , 1 , 16 , 20
50 , 0.1 , 1 , 16 , 25
50 , 0.1 , 1 , 16 , 30
50 , 0.1 , 1 , 16 , 35
50 , 0.1 , 1 , 16 , 40
50 , 0.1 , 1 , 16 , 45
50 , 0.1 , 1 , 16 , 50
50 , 0.1 , 1 , 18 , 10
50 , 0.1 , 1 , 18 , 15
50 , 0.1 , 1 , 18 , 20
50 , 0.1 , 1 , 18 , 25
50 , 0.1 , 1 , 18 , 30
50 , 0.1 , 1 , 18 , 35
50 , 0.1 , 1 , 18 , 40
50 , 0.1 , 1 , 18 , 45
50 , 0.1 , 1 , 18 , 50
50 , 0.1 , 1 , 20 , 10
50 , 0.1 , 1 , 20 , 15
50 , 0.1 , 1 , 20 , 20
50 , 0.1 , 1 , 20 , 25
50 , 0.1 , 1 , 20 , 30
50 , 0.1 , 1 , 20 , 35
50 , 0.1 , 1 , 20 , 40
50 , 0.1 , 1 , 20 , 45
50 , 0.1 , 1 , 20 , 50
50 , 0.1 , 3 , 2 , 10
50 , 0.1 , 3 , 2 , 15
50 , 0.1 , 3 , 2 , 20
50 , 0.1 , 3 , 2 , 25
50 , 0.1 , 3 , 2 , 30
50 , 0.1 , 3 , 2 , 35
50 , 0.1 , 3 , 2 , 40
50 , 0.1 , 3 , 2 , 45
50 , 0.1 , 3 , 2 , 50
50 , 0.1 , 3 , 4 , 10
50 , 0.1 , 3 , 4 , 15
50 , 0.1 , 3 , 4 , 20
50 , 0.1 , 3 , 4 , 25
50 , 0.1 , 3 , 4 , 30
50 , 0.1 , 3 , 4 , 35
50 , 0.1 , 3 , 4 , 40
50 , 0.1 , 3 , 4 , 45
50 , 0.1 , 3 , 4 , 50
50 , 0.1 , 3 , 6 , 10
50 , 0.1 , 3 , 6 , 15
